timestamp,ee_pos_x,ee_pos_y,ee_pos_z,ee_orient_x,ee_orient_y,ee_orient_z,ee_orient_w,tag_pos_x,tag_pos_y,tag_pos_z,tag_orient_x,tag_orient_y,tag_orient_z,tag_orient_w
1729900506.861676,0.23404638148875329,-0.4248845820329182,0.21592154604444116,0.031830718505414676,-0.6602627701130456,0.7207347470665221,0.20876135689593778,0.2579753753336795,-0.6090297721297407,0.09431258751739986,0.5693037262027272,-0.40147710866842634,-0.566000894975563,-0.4408541543796459
1729900506.9617054,0.23829428670606034,-0.438341939692677,0.21049653886381015,0.03265623779537889,-0.6599835022554967,0.7209225198982082,0.20886854044407496,0.25797251711141217,-0.6092325907688958,0.09419322973992289,-0.5655896107602167,0.3940272208296437,0.5724176163787832,0.4440596963299032
1729900507.0606353,0.24222973336740228,-0.45168339045310046,0.20501032755221632,0.03282931801615581,-0.6600019749487521,0.7208416634675421,0.20906201269405242,0.2579753753336795,-0.6090297721297407,0.09431258751739986,0.5693037262027272,-0.40147710866842634,-0.566000894975563,-0.4408541543796459
1729900507.161903,0.2461549169901756,-0.46496642023254187,0.19935881365314098,0.03287903853235617,-0.660132536903314,0.7206758475981051,0.20921358759778372,0.25797251711141217,-0.6092325907688958,0.09419322973992289,-0.5655896107602167,0.3940272208296437,0.5724176163787832,0.4440596963299032
1729900507.2617288,0.24996494139529243,-0.4783862848329406,0.19376445564326125,0.0323645259589251,-0.6603549092819884,0.7205121703394926,0.2091557879651081,0.2579753753336795,-0.6090297721297407,0.09431258751739986,0.5693037262027272,-0.40147710866842634,-0.566000894975563,-0.4408541543796459
1729900507.3618135,0.2543041046140511,-0.49296616084737443,0.1875393486305964,0.03253778653841817,-0.6606176692817116,0.7201924414146295,0.20940017862746788,0.2579753753336795,-0.6090297721297407,0.09431258751739986,0.5693037262027272,-0.40147710866842634,-0.566000894975563,-0.4408541543796459
1729900507.461643,0.25796329669144713,-0.5049637493378243,0.18253055890577172,0.032774345918218914,-0.6606213197935767,0.7201240065653534,0.20958704457119745,0.2579753753336795,-0.6090297721297407,0.09431258751739986,0.5693037262027272,-0.40147710866842634,-0.566000894975563,-0.4408541543796459
1729900507.5620408,0.26171735853891365,-0.518270790835848,0.1768571482692073,0.03250935026463235,-0.6608829957078479,0.7198593196150223,0.20971258448884245,0.2582607639500862,-0.6102327012900846,0.09472231177355406,-0.5572869762389441,0.40105521664204274,0.5673424788282017,0.45465201092234286
1729900507.661833,0.26576377633505344,-0.5315789693408091,0.1711934633706099,0.0323965914976896,-0.6611156320799171,0.719677040222106,0.20962237393955171,0.2587127526294939,-0.6110349050859308,0.09535028887300556,-0.5427606831002503,0.4003952534224124,0.5709954212511029,0.468037082748394
1729900507.7624047,0.2697033777720539,-0.5449552253675852,0.16558850453193827,0.032406719857235186,-0.6611894207325565,0.7195492197961005,0.20982677310168066,0.2589390131379208,-0.6131394300183461,0.09647516921577956,-0.521594837181401,0.4126853158012462,0.5593944580548522,0.49467918517484777
1729900507.8616364,0.2734918084807922,-0.5581977439402678,0.1598262320146848,0.03206327808872168,-0.6615416462364827,0.7192318153897739,0.20985755222068983,0.25645997436523116,-0.6194466702791944,0.09619491795795268,-0.5458061312162756,0.3795696208354744,0.5710421671807832,0.48159465670521134
1729900507.9616463,0.27756290737604733,-0.5715182284245839,0.15415307334485132,-0.03228847131245048,0.6616277074096588,-0.7190768118854679,-0.2100827694428458,0.2555732799122561,-0.6236588782206434,0.09338355560361318,0.6004833065852834,-0.35310566259624454,-0.5761218995643663,-0.4275742583425927
1729900508.0618212,0.28150452958099637,-0.5848287115423527,0.14846877716149465,-0.032143338830854365,0.6618630095778367,-0.7188443203244834,-0.2101594762522145,0.25696620510599927,-0.6176636155897963,0.09497234405162847,-0.5725543711803094,0.3715818873904634,0.5775531264255367,0.4478177968345492
1729900508.1624148,0.285059432132045,-0.5970424782748172,0.1433196351260203,-0.031979621310383025,0.6619024379141312,-0.7187965113668977,-0.21022378968839703,0.2593064230496237,-0.616485751224364,0.09562647677694504,-0.5474141914259495,0.39814924855247985,0.5669948686078337,0.46939503392660115
1729900508.2617393,0.2870142383188144,-0.6055275718112321,0.13988259422432295,-0.030721288583723763,0.6613526202447279,-0.7193498258525065,-0.2102492382130254,0.2587340276223894,-0.6122904504646887,0.09538170136400521,0.5687047814292193,-0.40042408558897125,-0.564184142833094,-0.4448951294804957
1729900508.3619595,0.28751825885829185,-0.6077711745851472,0.13894686221468827,-0.030128236661948873,0.6614579376989764,-0.7193284566325273,-0.21007678950642042,0.2591048703300051,-0.6138700619936974,0.09487358380121312,-0.5663620006104635,0.3934339110476788,0.5726028558289272,0.443361941757293
1729900508.4618402,0.2876050607181532,-0.6082326922222625,0.13895081300623657,-0.029621639107306932,0.6612971668033686,-0.7195717735859463,-0.20982153924897756,0.2591048703300051,-0.6138700619936974,0.09487358380121312,-0.5663620006104635,0.3934339110476788,0.5726028558289272,0.443361941757293
1729900508.5618706,0.28695249592237815,-0.6071572142152775,0.13848136488804152,-0.031585639708694005,0.661210064177443,-0.719221041290019,-0.21100874901376857,0.2591331377843297,-0.6140222265718573,0.09441167828466,0.5833497739090693,-0.40695018279428674,-0.5542434022930107,-0.4323295514056407
1729900508.6618097,0.2835395673689409,-0.6010597163604454,0.13966100463166192,-0.03244897529488801,0.6614308509237149,-0.7184071418162578,-0.21294945887707264,0.2582828035738999,-0.6149460520936684,0.09441103400690755,0.579553078488455,-0.3880466550363753,-0.570922968978768,-0.4331108244111474
1729900508.761618,0.2794043506336802,-0.5897585943894912,0.14438952234828822,-0.03145232619963341,0.6611689661833642,-0.7186297263304379,-0.2131611263033031,0.25857044906961524,-0.6163008823888206,0.09482017170111637,-0.568836942724801,0.38700565805931775,0.5727894191080465,0.4456045719911799
1729900508.8618324,0.275556822152035,-0.5766393105165477,0.14986635004736273,-0.03165963723088429,0.6609576163065135,-0.7187785410289228,-0.21328409639059695,0.2579087014263447,-0.614244519183178,0.09486939829366192,0.5802639912910277,-0.3771905578523455,-0.5775068805225314,-0.43302053811242913
1729900508.9618955,0.271447145861361,-0.563421367145844,0.15560832195827914,0.031051918884220667,-0.6608413640442805,0.7189662890657558,0.21310078622266707,0.25767970208005575,-0.6154583910408834,0.09468783657917358,0.5828976991194339,-0.37926745351900504,-0.5721810512324101,-0.4347359148644765
1729900509.0640123,0.26748412662729415,-0.5501667486604193,0.1613785883872088,0.03114046468941535,-0.6606603556850129,0.719085840542794,0.21324567947778786,0.25639901875871035,-0.6169088165850005,0.09421751611037801,0.6022037982357499,-0.36829488308405517,-0.5733332607522024,-0.4159308074665611
1729900509.1630876,0.2632968221873171,-0.5368351902274804,0.16704682354062017,0.03067506641856381,-0.6606369048696076,0.7191418089034597,0.21319704245505258,0.255595288686017,-0.6167082384748077,0.09417433628982971,0.6144249223726999,-0.3545233618166006,-0.575424209351056,-0.40704075961292824
1729900509.2620473,0.2591960768148325,-0.5234480539108989,0.17271771965874214,0.030711055576389187,-0.6605050916942248,0.7191986814908332,0.2134083209559429,0.2574873998711742,-0.6141820081718858,0.09471803691813979,0.6019167025226064,-0.36511474077208894,-0.5783557017944367,-0.4121798048147274
