timestamp,ee_x,ee_y,ee_z,tag_x,tag_y,tag_z,sphere_radius
1729899281.7236674,0.4156271145017279,0.32425917561168466,0.7234757806731913,0.2831130393132725,-0.603169761431178,0.09276361872832835,0.1
1729899290.6991687,0.38767757225941285,0.25649602679569217,0.7876696130583172,0.2835710096015134,-0.6048046295427061,0.09308096679679406,0.1
1729899293.2345016,0.47225701983516544,0.14547436110125406,0.7594588638303479,0.28284363082899616,-0.6028462690065878,0.09326028888676478,0.1
