timestamp,ee_position_x,ee_position_y,ee_position_z,ee_orientation_x,ee_orientation_y,ee_orientation_z,ee_orientation_w,tag_position_x,tag_position_y,tag_position_z,tag_orientation_x,tag_orientation_y,tag_orientation_z,tag_orientation_w,sphere_radius
1729898865.380632,0.32251107862205286,-0.5687059576314466,0.10651985802258222,0.021480615120842966,-0.6650268135309524,0.7196800987660109,0.19833929489398455,0.31443017915270527,-0.602338139922583,0.09494866122227347,0.6281300327228404,-0.3970720947692607,-0.5663583559966039,-0.35640514325691014,0.05
1729898939.7784278,0.2849889531831047,-0.5209757757945364,0.12306408581251875,-0.013828579254949614,-0.6758197393768537,0.7333325686173208,0.07279968454268006,0.2648804820285746,-0.5529984739363997,0.09499951291512856,0.6313703059451521,-0.38910792079732864,-0.5721663329328079,-0.35013176120101996,0.05
